ID,Lat,LongW,Vg (mph),Vsust (mph),Lon
37256,18.139999,66.089996,124.9,97.91,-66.089996
37257,18.139999,66.080002,125.45,98.34,-66.080002
37258,18.139999,66.07,125.98,98.76,-66.07
37259,18.139999,66.059998,126.36,99.07,-66.059998
37260,18.139999,66.050003,126.8,99.41,-66.050003
37261,18.139999,66.040001,127.07,99.63,-66.040001
37262,18.139999,66.029999,127.34,99.84,-66.029999
37263,18.139999,66.019997,127.63,100.07,-66.019997
37264,18.139999,66.010002,127.74,100.16,-66.010002
37265,18.139999,66,127.93,100.31,-66
37266,18.139999,65.989998,128.02,100.37,-65.989998
37267,18.139999,65.980003,128.09,100.43,-65.980003
37268,18.139999,65.970001,128.57,100.81,-65.970001
37269,18.139999,65.959999,129.06,101.2,-65.959999
37270,18.139999,65.949997,129.39,101.46,-65.949997
37271,18.139999,65.940002,129.78,101.77,-65.940002
37272,18.139999,65.93,130.04,101.97,-65.93
37273,18.139999,65.919998,130.09,102.02,-65.919998
37274,18.139999,65.910004,130.21,102.11,-65.910004
37275,18.139999,65.900002,130.29,102.17,-65.900002
37276,18.139999,65.889999,130.1,102.02,-65.889999
37277,18.139999,65.879997,130.91,103.14,-65.879997
37278,18.139999,65.870003,132.41,104.41,-65.870003
37279,18.139999,65.860001,134.18,106.07,-65.860001
37280,18.139999,65.849998,136.15,108.07,-65.849998
37281,18.139999,65.839996,137.34,108.81,-65.839996
37282,18.139999,65.830002,138.74,110.28,-65.830002
37283,18.139999,65.82,139.73,111.19,-65.82
37284,18.139999,65.809998,140.86,112.42,-65.809998
37285,18.139999,65.800003,142.13,113.94,-65.800003
37286,18.139999,65.790001,143.1,115.38,-65.790001
37287,18.139999,65.779999,144.5,117.67,-65.779999
37317,18.139999,65.480003,128.49,105.28,-65.480003
37318,18.139999,65.470001,127.88,101.29,-65.470001
37319,18.139999,65.459999,127.63,100.62,-65.459999
37320,18.139999,65.449997,126.99,100.2,-65.449997
37321,18.139999,65.440002,126.33,99.78,-65.440002
37322,18.139999,65.43,125.65,99.35,-65.43
37323,18.139999,65.419998,125.27,98.59,-65.419998
37324,18.139999,65.410004,124.71,98.2,-65.410004
37325,18.139999,65.400002,124.25,98.45,-65.400002
37326,18.139999,65.389999,123.64,97.58,-65.389999
37327,18.139999,65.379997,123.05,97.45,-65.379997
37328,18.139999,65.370003,122.62,97.15,-65.370003
37329,18.139999,65.360001,122.19,96.67,-65.360001
37330,18.139999,65.349998,122,96.64,-65.349998
37331,18.139999,65.339996,121.58,96.5,-65.339996
37332,18.139999,65.330002,120.77,96.83,-65.330002
37333,18.139999,65.32,120.84,97.26,-65.32
37334,18.139999,65.309998,120.4,96.08,-65.309998
37335,18.139999,65.300003,120.36,96.52,-65.300003
37336,18.139999,65.290001,120.85,97.87,-65.290001
37589,18.15,67.169998,79.76,63.6,-67.169998
37590,18.15,67.160004,79.95,63.52,-67.160004
37591,18.15,67.150002,80.2,63.54,-67.150002
37592,18.15,67.139999,80.5,63.64,-67.139999
37593,18.15,67.129997,80.83,63.79,-67.129997
37594,18.15,67.120003,81.18,63.99,-67.120003
37595,18.15,67.110001,81.55,64.19,-67.110001
37596,18.15,67.099998,81.78,64.19,-67.099998
37597,18.15,67.089996,82.1,64.35,-67.089996
37598,18.15,67.080002,82.45,64.55,-67.080002
37599,18.15,67.07,82.65,64.57,-67.07
37600,18.15,67.059998,83.14,64.96,-67.059998
37601,18.15,67.050003,83.64,65.35,-67.050003
37602,18.15,67.040001,84.11,65.72,-67.040001
37603,18.15,67.029999,84.57,66.08,-67.029999
37604,18.15,67.019997,84.99,66.42,-67.019997
37605,18.15,67.010002,85.54,66.84,-67.010002
37606,18.15,67,86.11,67.29,-67
37607,18.15,66.989998,86.69,67.75,-66.989998
37608,18.15,66.980003,87.28,68.22,-66.980003
37609,18.15,66.970001,87.85,68.67,-66.970001
37610,18.15,66.959999,88.4,69.1,-66.959999
37611,18.15,66.949997,88.93,69.52,-66.949997
37612,18.15,66.940002,89.46,69.93,-66.940002
37613,18.15,66.93,89.98,70.34,-66.93
37614,18.15,66.919998,90.45,70.72,-66.919998
37615,18.15,66.910004,90.9,71.07,-66.910004
37616,18.15,66.900002,91.34,71.42,-66.900002
37617,18.15,66.889999,91.79,71.78,-66.889999
37618,18.15,66.879997,92.25,72.13,-66.879997
37619,18.15,66.870003,92.82,72.58,-66.870003
37620,18.15,66.860001,93.52,73.13,-66.860001
37621,18.15,66.849998,94.24,73.71,-66.849998
37622,18.15,66.839996,94.76,74.11,-66.839996
37623,18.15,66.830002,95.27,74.52,-66.830002
37624,18.15,66.82,95.62,74.79,-66.82
37625,18.15,66.809998,95.68,74.84,-66.809998
37626,18.15,66.800003,95.8,74.94,-66.800003
37627,18.15,66.790001,95.94,75.05,-66.790001
37628,18.15,66.779999,96.1,75.17,-66.779999
37629,18.15,66.769997,96.31,75.34,-66.769997
37630,18.15,66.760002,96.43,75.43,-66.760002
37631,18.15,66.75,96.62,75.58,-66.75
37632,18.15,66.739998,96.77,75.7,-66.739998
37633,18.15,66.730003,96.98,75.86,-66.730003
37634,18.15,66.720001,97.16,76.01,-66.720001
37635,18.15,66.709999,97.38,76.18,-66.709999
37636,18.15,66.699997,97.62,76.37,-66.699997
37637,18.15,66.690002,97.86,76.56,-66.690002
37638,18.15,66.68,98.48,77.05,-66.68
37639,18.15,66.669998,99.16,77.58,-66.669998
37640,18.15,66.660004,99.81,78.1,-66.660004
37641,18.15,66.650002,100.3,78.49,-66.650002
37642,18.15,66.639999,100.73,78.82,-66.639999
37643,18.15,66.629997,101.12,79.13,-66.629997
37644,18.15,66.620003,101.43,79.37,-66.620003
37645,18.15,66.610001,102.34,80.09,-66.610001
37646,18.15,66.599998,102.99,80.6,-66.599998
37647,18.15,66.589996,103.6,81.09,-66.589996
37648,18.15,66.580002,104.15,81.52,-66.580002
37649,18.15,66.57,104.64,81.91,-66.57
37650,18.15,66.559998,105.07,82.25,-66.559998
37651,18.15,66.550003,105.57,82.65,-66.550003
37653,18.15,66.529999,107.08,83.83,-66.529999
37654,18.15,66.519997,107.77,84.38,-66.519997
37655,18.15,66.510002,108.38,84.86,-66.510002
37656,18.15,66.5,108.92,85.29,-66.5
37657,18.15,66.489998,109.4,85.67,-66.489998
37658,18.15,66.480003,109.93,86.08,-66.480003
37659,18.15,66.470001,110.84,86.8,-66.470001
37660,18.15,66.459999,111.67,87.46,-66.459999
37661,18.15,66.449997,112.45,88.07,-66.449997
37662,18.15,66.440002,113.15,88.63,-66.440002
37663,18.15,66.43,113.73,89.09,-66.43
37664,18.15,66.419998,114.27,89.51,-66.419998
37665,18.15,66.410004,114.59,89.76,-66.410004
37666,18.15,66.400002,114.92,90.03,-66.400002
37667,18.15,66.389999,114.91,90.02,-66.389999
37668,18.15,66.379997,115.23,90.27,-66.379997
37669,18.15,66.370003,115.93,90.82,-66.370003
37670,18.15,66.360001,116.39,91.18,-66.360001
37671,18.15,66.349998,116.83,91.54,-66.349998
37672,18.15,66.339996,117.03,91.69,-66.339996
37673,18.15,66.330002,117.15,91.79,-66.330002
37674,18.15,66.32,117.05,91.71,-66.32
37675,18.15,66.309998,117.55,92.11,-66.309998
37676,18.15,66.300003,118.18,92.6,-66.300003
37677,18.15,66.290001,118.77,93.07,-66.290001
37678,18.15,66.279999,119.17,93.38,-66.279999
37679,18.15,66.269997,119.47,93.62,-66.269997
37680,18.15,66.260002,119.62,93.74,-66.260002
37681,18.15,66.25,119.61,93.73,-66.25
37682,18.15,66.239998,119.47,93.62,-66.239998
37683,18.15,66.230003,120.12,94.13,-66.230003
37684,18.15,66.220001,120.8,94.67,-66.220001
37685,18.15,66.209999,121.37,95.12,-66.209999
37686,18.15,66.199997,121.8,95.46,-66.199997
37687,18.15,66.190002,122.19,95.77,-66.190002
37688,18.15,66.18,122.36,95.9,-66.18
37689,18.15,66.169998,122.59,96.09,-66.169998
37690,18.15,66.160004,122.51,96.02,-66.160004
37691,18.15,66.150002,122.5,96.01,-66.150002
37692,18.15,66.139999,122.72,96.19,-66.139999
37693,18.15,66.129997,123.48,96.79,-66.129997
37694,18.15,66.120003,123.99,97.19,-66.120003
37695,18.15,66.110001,124.54,97.63,-66.110001
37696,18.15,66.099998,124.99,97.99,-66.099998
37697,18.15,66.089996,125.35,98.27,-66.089996
37698,18.15,66.080002,125.75,98.58,-66.080002
37699,18.15,66.07,126.02,98.79,-66.07
37700,18.15,66.059998,126.51,99.19,-66.059998
37701,18.15,66.050003,126.94,99.52,-66.050003
37702,18.15,66.040001,127.41,99.9,-66.040001
37703,18.15,66.029999,127.7,100.12,-66.029999
37704,18.15,66.019997,128.02,100.38,-66.019997
37705,18.15,66.010002,128.37,100.65,-66.010002
37706,18.15,66,128.54,100.79,-66
37707,18.15,65.989998,128.8,100.99,-65.989998
37708,18.15,65.980003,129.06,101.2,-65.980003
37709,18.15,65.970001,129.04,101.18,-65.970001
37710,18.15,65.959999,129.12,101.25,-65.959999
37711,18.15,65.949997,129.53,101.57,-65.949997
37712,18.15,65.940002,129.89,101.85,-65.940002
37713,18.15,65.93,130.28,102.17,-65.93
37714,18.15,65.919998,130.66,102.47,-65.919998
37715,18.15,65.910004,130.75,102.54,-65.910004
37716,18.15,65.900002,130.9,102.65,-65.900002
37717,18.15,65.889999,131.91,103.74,-65.889999
37718,18.15,65.879997,133.33,105.03,-65.879997
37719,18.15,65.870003,134.57,106.08,-65.870003
37720,18.15,65.860001,135.79,107.18,-65.860001
37721,18.15,65.849998,136.92,108.19,-65.849998
37722,18.15,65.839996,138.07,109.29,-65.839996
37723,18.15,65.830002,139.15,110.57,-65.830002
37724,18.15,65.82,140.24,111.44,-65.82
37725,18.15,65.809998,141.06,112.33,-65.809998
37726,18.15,65.800003,141.69,113.21,-65.800003
37727,18.15,65.790001,142.34,114.2,-65.790001
37728,18.15,65.779999,143.37,115.9,-65.779999
37729,18.15,65.769997,145.28,119.24,-65.769997
37762,18.15,65.440002,125.44,98.87,-65.440002
37763,18.15,65.43,125.02,98.85,-65.43
37764,18.15,65.419998,124.59,98.58,-65.419998
37765,18.15,65.410004,123.85,98.08,-65.410004
37766,18.15,65.400002,123.65,98.14,-65.400002
37767,18.15,65.389999,123.17,97.73,-65.389999
37768,18.15,65.379997,123,97.88,-65.379997
37769,18.15,65.370003,122.92,98.27,-65.370003
37770,18.15,65.360001,122.97,99.08,-65.360001
37771,18.15,65.349998,123.75,100.56,-65.349998
38029,18.16,67.18,80.59,65.09,-67.18
38030,18.16,67.169998,80.4,64.42,-67.169998
38031,18.16,67.160004,80.46,64.13,-67.160004
38032,18.16,67.150002,80.63,64.01,-67.150002
38033,18.16,67.139999,80.92,64.1,-67.139999
38034,18.16,67.129997,81.22,64.2,-67.129997
38035,18.16,67.120003,81.53,64.34,-67.120003
38036,18.16,67.110001,81.7,64.21,-67.110001
38037,18.16,67.099998,82.04,64.38,-67.099998
38038,18.16,67.089996,82.33,64.49,-67.089996
38039,18.16,67.080002,82.47,64.43,-67.080002
38040,18.16,67.07,82.97,64.82,-67.07
38041,18.16,67.059998,83.48,65.22,-67.059998
38042,18.16,67.050003,83.97,65.61,-67.050003
38043,18.16,67.040001,84.45,65.99,-67.040001
38044,18.16,67.029999,84.92,66.36,-67.029999
38045,18.16,67.019997,85.32,66.68,-67.019997
38046,18.16,67.010002,85.8,67.05,-67.010002
38047,18.16,67,86.39,67.51,-67
38048,18.16,66.989998,86.98,67.98,-66.989998
38049,18.16,66.980003,87.57,68.44,-66.980003
38050,18.16,66.970001,88.14,68.89,-66.970001
38051,18.16,66.959999,88.71,69.35,-66.959999
38052,18.16,66.949997,89.27,69.78,-66.949997
38053,18.16,66.940002,89.8,70.21,-66.940002
38054,18.16,66.93,90.33,70.62,-66.93
38055,18.16,66.919998,90.82,71.01,-66.919998
38056,18.16,66.910004,91.29,71.38,-66.910004
38057,18.16,66.900002,91.77,71.76,-66.900002
38058,18.16,66.889999,92.23,72.12,-66.889999
38059,18.16,66.879997,92.71,72.5,-66.879997
38060,18.16,66.870003,93.34,73,-66.870003
38061,18.16,66.860001,94.02,73.53,-66.860001
38062,18.16,66.849998,94.62,74.01,-66.849998
38063,18.16,66.839996,95.14,74.41,-66.839996
38064,18.16,66.830002,95.66,74.82,-66.830002
38065,18.16,66.82,95.83,74.96,-66.82
38066,18.16,66.809998,95.93,75.04,-66.809998
38067,18.16,66.800003,96.05,75.13,-66.800003
38068,18.16,66.790001,96.28,75.31,-66.790001
38069,18.16,66.779999,96.5,75.49,-66.779999
38070,18.16,66.769997,96.67,75.62,-66.769997
38071,18.16,66.760002,96.81,75.73,-66.760002
38072,18.16,66.75,97.02,75.9,-66.75
38073,18.16,66.739998,97.17,76.01,-66.739998
38074,18.16,66.730003,97.42,76.21,-66.730003
38075,18.16,66.720001,97.57,76.33,-66.720001
38076,18.16,66.709999,97.83,76.53,-66.709999
38077,18.16,66.699997,98.05,76.71,-66.699997
38078,18.16,66.690002,98.32,76.92,-66.690002
38079,18.16,66.68,98.83,77.33,-66.68
38080,18.16,66.669998,99.57,77.91,-66.669998
38081,18.16,66.660004,100.29,78.48,-66.660004
38082,18.16,66.650002,100.76,78.85,-66.650002
38083,18.16,66.639999,101.22,79.21,-66.639999
38084,18.16,66.629997,101.6,79.51,-66.629997
38085,18.16,66.620003,101.94,79.78,-66.620003
38086,18.16,66.610001,102.8,80.46,-66.610001
38087,18.16,66.599998,103.45,80.97,-66.599998
38088,18.16,66.589996,104.1,81.48,-66.589996
38089,18.16,66.580002,104.66,81.92,-66.580002
38090,18.16,66.57,105.18,82.33,-66.57
38091,18.16,66.559998,105.6,82.67,-66.559998
38092,18.16,66.550003,106.02,83,-66.550003
38093,18.16,66.540001,106.85,83.65,-66.540001
38094,18.16,66.529999,107.57,84.22,-66.529999
38095,18.16,66.519997,108.3,84.8,-66.519997
38096,18.16,66.510002,108.92,85.28,-66.510002
38097,18.16,66.5,109.49,85.74,-66.5
38098,18.16,66.489998,109.97,86.12,-66.489998
38099,18.16,66.480003,110.38,86.44,-66.480003
38100,18.16,66.470001,111.33,87.19,-66.470001
38101,18.16,66.459999,112.18,87.86,-66.459999
38102,18.16,66.449997,112.99,88.5,-66.449997
38103,18.16,66.440002,113.71,89.07,-66.440002
38104,18.16,66.43,114.33,89.56,-66.43
38105,18.16,66.419998,114.88,89.99,-66.419998
38106,18.16,66.410004,115.24,90.28,-66.410004
38107,18.16,66.400002,115.57,90.54,-66.400002
38108,18.16,66.389999,115.61,90.57,-66.389999
38109,18.16,66.379997,115.7,90.64,-66.379997
38110,18.16,66.370003,116.44,91.23,-66.370003
38111,18.16,66.360001,116.95,91.63,-66.360001
38112,18.16,66.349998,117.44,92.02,-66.349998
38113,18.16,66.339996,117.69,92.21,-66.339996
38114,18.16,66.330002,117.86,92.35,-66.330002
38115,18.16,66.32,117.82,92.31,-66.32
38116,18.16,66.309998,117.91,92.38,-66.309998
38117,18.16,66.300003,118.62,92.95,-66.300003
38118,18.16,66.290001,119.24,93.44,-66.290001
38119,18.16,66.279999,119.75,93.84,-66.279999
38120,18.16,66.269997,120.08,94.1,-66.269997
38121,18.16,66.260002,120.36,94.32,-66.260002
38122,18.16,66.25,120.39,94.35,-66.25
38123,18.16,66.239998,120.4,94.36,-66.239998
38124,18.16,66.230003,120.39,94.34,-66.230003
38125,18.16,66.220001,121.07,94.89,-66.220001
38126,18.16,66.209999,121.8,95.46,-66.209999
38127,18.16,66.199997,122.24,95.81,-66.199997
38128,18.16,66.190002,122.73,96.2,-66.190002
38129,18.16,66.18,123.01,96.41,-66.18
38130,18.16,66.169998,123.26,96.62,-66.169998
38131,18.16,66.160004,123.4,96.72,-66.160004
38132,18.16,66.150002,123.41,96.73,-66.150002
38133,18.16,66.139999,123.44,96.76,-66.139999
38134,18.16,66.129997,123.48,96.79,-66.129997
38135,18.16,66.120003,124.2,97.36,-66.120003
38136,18.16,66.110001,124.73,97.78,-66.110001
38137,18.16,66.099998,125.31,98.23,-66.099998
38138,18.16,66.089996,125.74,98.58,-66.089996
38139,18.16,66.080002,126.12,98.88,-66.080002
38140,18.16,66.07,126.56,99.22,-66.07
38141,18.16,66.059998,126.77,99.39,-66.059998
38142,18.16,66.050003,127.04,99.6,-66.050003
38143,18.16,66.040001,127.48,99.95,-66.040001
38144,18.16,66.029999,127.98,100.35,-66.029999
38145,18.16,66.019997,128.3,100.6,-66.019997
38146,18.16,66.010002,128.67,100.89,-66.010002
38147,18.16,66,129.1,101.23,-66
38148,18.16,65.989998,129.33,101.42,-65.989998
38149,18.16,65.980003,129.62,101.65,-65.980003
38150,18.16,65.970001,129.99,101.94,-65.970001
38151,18.16,65.959999,130.19,102.09,-65.959999
38152,18.16,65.949997,130.36,102.22,-65.949997
38153,18.16,65.940002,130.62,102.43,-65.940002
38154,18.16,65.93,130.97,102.71,-65.93
38155,18.16,65.919998,131.34,103,-65.919998
38156,18.16,65.910004,131.58,103.19,-65.910004
38157,18.16,65.900002,132.26,103.73,-65.900002
38158,18.16,65.889999,133.38,104.85,-65.889999
38159,18.16,65.879997,134.4,105.71,-65.879997
38160,18.16,65.870003,135.57,106.77,-65.870003
38161,18.16,65.860001,136.6,107.67,-65.860001
38162,18.16,65.849998,137.71,108.71,-65.849998
38163,18.16,65.839996,138.73,109.64,-65.839996
38164,18.16,65.830002,139.6,110.59,-65.830002
38165,18.16,65.82,140.19,111.23,-65.82
38166,18.16,65.809998,140.78,111.96,-65.809998
38167,18.16,65.800003,141.36,112.74,-65.800003
38168,18.16,65.790001,141.77,113.44,-65.790001
38169,18.16,65.779999,142.04,114.18,-65.779999
38170,18.16,65.769997,142.61,115.49,-65.769997
38171,18.16,65.760002,143.72,117.63,-65.760002
38206,18.16,65.410004,124.11,99.85,-65.410004
38207,18.16,65.400002,124.08,100.11,-65.400002
38208,18.16,65.389999,125.31,103.21,-65.389999
38471,18.17,67.169998,81.26,65.62,-67.169998
38472,18.17,67.160004,81.03,64.87,-67.160004
38473,18.17,67.150002,81.14,64.65,-67.150002
38474,18.17,67.139999,81.36,64.62,-67.139999
38475,18.17,67.129997,81.58,64.58,-67.129997
38476,18.17,67.120003,81.65,64.28,-67.120003
38477,18.17,67.110001,81.94,64.37,-67.110001
38478,18.17,67.099998,82.21,64.44,-67.099998
38479,18.17,67.089996,82.27,64.27,-67.089996
38480,18.17,67.080002,82.78,64.67,-67.080002
38481,18.17,67.07,83.29,65.07,-67.07
38482,18.17,67.059998,83.79,65.47,-67.059998
38483,18.17,67.050003,84.29,65.86,-67.050003
38484,18.17,67.040001,84.78,66.25,-67.040001
38485,18.17,67.029999,85.23,66.6,-67.029999
38486,18.17,67.019997,85.64,66.92,-67.019997
38487,18.17,67.010002,86.06,67.26,-67.010002
38488,18.17,67,86.65,67.72,-67
38489,18.17,66.989998,87.25,68.19,-66.989998
38490,18.17,66.980003,87.84,68.66,-66.980003
38491,18.17,66.970001,88.42,69.11,-66.970001
38492,18.17,66.959999,89,69.57,-66.959999
38493,18.17,66.949997,89.58,70.03,-66.949997
38494,18.17,66.940002,90.14,70.47,-66.940002
38495,18.17,66.93,90.68,70.9,-66.93
38496,18.17,66.919998,91.19,71.3,-66.919998
38497,18.17,66.910004,91.69,71.69,-66.910004
38498,18.17,66.900002,92.19,72.09,-66.900002
38499,18.17,66.889999,92.67,72.46,-66.889999
38500,18.17,66.879997,93.2,72.88,-66.879997
38501,18.17,66.870003,93.81,73.36,-66.870003
38502,18.17,66.860001,94.46,73.87,-66.860001
38503,18.17,66.849998,94.98,74.28,-66.849998
38504,18.17,66.839996,95.49,74.69,-66.839996
38505,18.17,66.830002,95.9,75.01,-66.830002
38506,18.17,66.82,96.07,75.15,-66.82
38507,18.17,66.809998,96.21,75.26,-66.809998
38508,18.17,66.800003,96.43,75.43,-66.800003
38509,18.17,66.790001,96.67,75.62,-66.790001
38510,18.17,66.779999,96.89,75.8,-66.779999
38511,18.17,66.769997,97.05,75.92,-66.769997
38512,18.17,66.760002,97.23,76.06,-66.760002
38513,18.17,66.75,97.41,76.2,-66.75
38514,18.17,66.739998,97.59,76.35,-66.739998
38515,18.17,66.730003,97.83,76.53,-66.730003
38516,18.17,66.720001,98,76.67,-66.720001
38517,18.17,66.709999,98.29,76.89,-66.709999
38518,18.17,66.699997,98.47,77.04,-66.699997
38519,18.17,66.690002,98.78,77.28,-66.690002
38520,18.17,66.68,99.21,77.63,-66.68
38521,18.17,66.669998,100.01,78.26,-66.669998
38522,18.17,66.660004,100.73,78.82,-66.660004
38523,18.17,66.650002,101.22,79.21,-66.650002
38524,18.17,66.639999,101.7,79.59,-66.639999
38525,18.17,66.629997,102.09,79.89,-66.629997
38526,18.17,66.620003,102.46,80.18,-66.620003
38527,18.17,66.610001,103.22,80.79,-66.610001
38528,18.17,66.599998,103.9,81.33,-66.599998
38529,18.17,66.589996,104.57,81.86,-66.589996
38530,18.17,66.580002,105.15,82.31,-66.580002
38531,18.17,66.57,105.7,82.75,-66.57
38532,18.17,66.559998,106.12,83.08,-66.559998
38533,18.17,66.550003,106.52,83.39,-66.550003
38534,18.17,66.540001,107.29,84,-66.540001
38535,18.17,66.529999,108.05,84.6,-66.529999
38536,18.17,66.519997,108.82,85.2,-66.519997
