censusid,tractid,poverty_rank,unemployed_rank,owner_rank,house_old_rank,dvi_raw,dvi
1400000US48439102201,48439102201,0.389105438,0.396791444,0.493665952,0.826612118,2.106174951,0.592183717
1400000US48439102202,48439102202,0.178132918,0.031502188,0.371954785,0.744204169,1.325794059,0.371635991
1400000US48439102301,48439102301,0.734359774,0.630627127,0.104657961,0.844924995,2.314569857,0.651079345
1400000US48439102302,48439102302,0.540927694,0.763441906,0.387643734,0.99006429,2.682077624,0.754942732
1400000US48439102401,48439102401,0.637595011,0.33174526,0.199083999,0.671926748,1.840351019,0.517057757
1400000US48439102402,48439102402,0.135256285,0.046086534,0.793510037,0.894603546,1.869456402,0.525283389
1400000US48439102500,48439102500,0.934223348,0.808458921,0.391151822,0.840639003,2.974473094,0.83757822
1400000US48439102601,48439102601,0.527187683,0.487894993,0.099006042,0.725988701,1.840077418,0.516980433
1400000US48439102602,48439102602,0.329273046,0.114341274,0.432761645,0.991428015,1.86780398,0.524816389
1400000US48439102700,48439102700,0.235041902,0.070393777,0.342720717,0.915643873,1.56380027,0.438900232
1400000US48439102800,48439102800,0.013545118,0.015848323,0.654063535,0.979836353,1.663293329,0.467018512
1400000US48439103500,48439103500,0.852367959,0.195430238,0.215552524,0.92041691,2.183767632,0.61411261
1400000US48439103601,48439103601,0.975443383,0.586096257,0.093549016,0.873173583,2.528262239,0.711472122
1400000US48439103602,48439103602,0.804813876,0.600097229,0.698206977,0.987823885,3.090941967,0.870494127
1400000US48439103701,48439103701,0.895536932,0.21798736,0.33794582,0.960939022,2.412409134,0.67873024
1400000US48439103702,48439103702,0.873806276,0.476519203,0.370103294,0.927040717,2.647469489,0.745161937
1400000US48439103800,48439103800,0.939680374,0.844433641,0.251997661,0.923728814,2.95984049,0.83344282
1400000US48439104100,48439104100,0.625998831,0.347204667,0.274507893,0.954315215,2.202026606,0.619272879
1400000US48439104201,48439104201,0.20249464,0.377637336,0.507113623,0.919248003,2.006493603,0.564012224
1400000US48439104202,48439104202,0.568115377,0.522508508,0.348567531,0.972628093,2.411819508,0.678563603
1400000US48439104300,48439104300,0.839992204,0.487797764,0.18651335,0.517825833,2.032129151,0.571257227
1400000US48439104400,48439104400,0.684174625,0.116771998,0.370980316,0.951782583,2.123709522,0.597139258
1400000US48439104502,48439104502,0.814558566,0.831793875,0.204735919,0.919442821,2.77053118,0.779941077
1400000US48439104503,48439104503,0.574741766,0.621487603,0.407035666,0.974965907,2.578230941,0.725594051
1400000US48439104504,48439104504,0.556811538,0.662421001,0.232898071,0.695012663,2.147143273,0.603761999
1400000US48439104505,48439104505,0.825277724,0.565289256,0.286104073,0.846483538,2.523154591,0.710028621
1400000US48439104601,48439104601,0.683297603,0.864365581,0.495127655,0.961523476,3.004314315,0.846011811
1400000US48439104602,48439104602,0.865718184,0.563247448,0.374683298,0.934638613,2.738287542,0.770828525
1400000US48439104603,48439104603,0.845741571,0.367136607,0.373513935,0.936099747,2.522491859,0.709841323
1400000US48439104604,48439104604,0.819333463,0.718327662,0.188462288,0.699590883,2.425714295,0.682490485
1400000US48439104605,48439104605,0.821964529,0.856587263,0.353050088,0.821644263,2.853246143,0.803317606
1400000US48439104701,48439104701,0.762619372,0.747204667,0.275579809,0.956653029,2.742056878,0.771893798
1400000US48439104702,48439104702,0.786688755,0.532328634,0.243909569,0.770601987,2.333528945,0.656437477
1400000US48439104802,48439104802,0.725199766,0.605833738,0.39310076,0.969316189,2.693450454,0.75815687
1400000US48439104803,48439104803,0.882479049,0.132814779,0.269635549,0.768751218,2.053680594,0.577347999
1400000US48439104804,48439104804,0.834145391,0.579776373,0.35704541,0.971361777,2.742328951,0.77197069
1400000US48439104900,48439104900,0.648119275,0.425279533,0.70093549,0.95207481,2.726409109,0.767471496
1400000US48439105001,48439105001,0.858896901,0.786096257,0.337750926,0.974089227,2.95683331,0.832592944
1400000US48439105006,48439105006,0.799649191,0.041905688,0.517442994,0.977985583,2.336983456,0.657413775
1400000US48439105007,48439105007,0.136912882,0.602139037,0.057396219,0.083089811,0.87953795,0.245517103
1400000US48439105008,48439105008,0.429740791,0.787943607,0.31631261,0.137736217,1.671733225,0.469403757
1400000US48439105201,48439105201,0.825180277,0.89577054,0.078737088,0.807714787,2.607402691,0.733838439
1400000US48439105203,48439105203,0.583901774,0.090714633,0.244884038,0.6528346,1.572335044,0.441312292
1400000US48439105204,48439105204,0.745273826,0.913368984,0.01880725,0.449736996,2.127187056,0.598122063
1400000US48439105205,48439105205,0.847203274,0.94691298,0.02007406,0.759010325,2.573200639,0.72417241
1400000US48439105403,48439105403,0.31221984,0.186290715,0.292827909,0.490161699,1.281500162,0.35911785
1400000US48439105404,48439105404,0.247807445,0.078561011,0.88998246,0.897525813,2.113876729,0.594360359
1400000US48439105405,48439105405,0.414051842,0.153621779,0.06489963,0.18897331,0.821546561,0.229127838
1400000US48439105406,48439105406,0.30656792,0.197277589,0.077275385,0.22335866,0.804479554,0.224304438
1400000US48439105502,48439105502,0.636425648,0.803500243,0.381212239,0.924118449,2.74525658,0.772798083
1400000US48439105503,48439105503,0.246930423,0.252698104,0.530695771,0.71878044,1.749104738,0.491270145
1400000US48439105505,48439105505,0.561683882,0.603986388,0.138277139,0.68079096,1.98473837,0.557863859
1400000US48439105507,48439105507,0.029721302,0.136023335,0.300916001,0.023962595,0.490623233,0.135603781
1400000US48439105508,48439105508,0.172286104,0.129314536,0.122588189,0.160237678,0.584426507,0.162114039
1400000US48439105510,48439105510,0.573767297,0.670588235,0.288442799,0.161796221,1.694594551,0.475864722
1400000US48439105511,48439105511,0.748879361,0.62372387,0.336971351,0.466783557,2.176358138,0.612018573
1400000US48439105512,48439105512,0.271876827,0.681575109,0.859481583,0.817553088,2.630486607,0.740362311
1400000US48439105513,48439105513,0.775677256,0.616723384,0.003020854,0.210500682,1.605922175,0.450804535
1400000US48439105514,48439105514,0.328688365,0.802430724,0.010231924,0.260861095,1.402212108,0.393232915
1400000US48439105600,48439105600,0.433443773,0.667379679,0.699863574,0.989479836,2.790166863,0.785490425
1400000US48439105701,48439105701,0.306957708,0.482158483,0.455076983,0.877167349,2.121360523,0.596475395
1400000US48439105703,48439105703,0.465016566,0.985707341,0.281621516,0.648646016,2.380991439,0.669851113
1400000US48439105704,48439105704,0.781329176,0.491686923,0.210777626,0.215273719,1.699067444,0.47712883
1400000US48439105800,48439105800,0.50282596,0.225085075,0.471058273,0.906292616,2.105261925,0.591925682
1400000US48439105901,48439105901,0.826349639,0.726397667,0.312901968,0.863724917,2.729374192,0.768309474
1400000US48439105902,48439105902,0.921457805,0.415945552,0.031865134,0.512370933,1.881639424,0.5287265
1400000US48439106001,48439106001,0.411128435,0.499465241,0.403625024,0.682252094,1.996470794,0.561179623
1400000US48439106002,48439106002,0.633307347,0.390179874,0.481095303,0.852717709,2.357300233,0.663155611
1400000US48439106004,48439106004,0.575813682,0.098979096,0.327129215,0.238846678,1.24076867,0.347606499
1400000US48439106101,48439106101,0.69372442,0.822557122,0.604657961,0.859244107,2.98018361,0.8391921
1400000US48439106102,48439106102,0.82664198,0.750899368,0.056811538,0.27128385,1.905636735,0.535508512
1400000US48439106201,48439106201,0.63886182,0.639474964,0.646267784,0.946912137,2.871516705,0.80848115
1400000US48439106202,48439106202,0.781621516,0.649781235,0.115864354,0.657120592,2.204387697,0.61994016
1400000US48439106300,48439106300,0.751802767,0.708896451,0.18056909,0.625462692,2.266731001,0.637559343
1400000US48439106400,48439106400,0.469694017,0.400583374,0.450302085,0.366257549,1.686837025,0.473672325
1400000US48439106502,48439106502,0.156792048,0.790082645,0.517150653,0.752776154,2.2168015,0.623448493
1400000US48439106503,48439106503,0.637984798,0.398638794,0.370785422,0.870251315,2.27766033,0.640648141
1400000US48439106507,48439106507,0.321379848,0.232766164,0.248879361,0.712643678,1.515669051,0.425297604
1400000US48439106509,48439106509,0.499512766,0.666018474,0.250730852,0.156828365,1.573090456,0.441525783
1400000US48439106510,48439106510,0.086337946,0.691298007,0.944162931,0.040229885,1.762028769,0.494922676
1400000US48439106511,48439106511,0.611966478,0.906562956,0.24576106,0.154393142,1.918683637,0.539195768
1400000US48439106512,48439106512,0.788540246,0.699270783,0.135158838,0.322033898,1.945003765,0.546634244
1400000US48439106513,48439106513,0.536542584,0.732523092,0.452738258,0.62750828,2.349312214,0.660898073
1400000US48439106514,48439106514,0.718086143,0.828779776,0.072987722,0.168322618,1.788176259,0.502312362
1400000US48439106515,48439106515,0.525628532,0.686533787,0.109140518,0.614163257,1.935466095,0.543938751
1400000US48439106516,48439106516,0.850029234,0.796985902,0.0172481,0.399376583,2.063639819,0.58016263
1400000US48439106517,48439106517,0.394172676,0.214000972,0.1300916,0.161893629,0.900158878,0.251344897
1400000US48439106518,48439106518,0.360748392,0.244433641,0.003020854,0.152444964,0.760647851,0.21191692
1400000US48439106600,48439106600,0.851685831,0.637724842,0.003020854,0.264270407,1.756701934,0.49341723
1400000US48439106700,48439106700,0.302572598,0.81614001,0.506918729,0.526787454,2.152418791,0.605252942
1400000US48439110101,48439110101,0.628240109,0.852309188,0.183589943,0.661698812,2.325838052,0.654263912
1400000US48439110102,48439110102,0.44952251,0.561789013,0.26895342,0.901616988,2.181881932,0.613579682
1400000US48439110202,48439110202,0.29750536,0.78580457,0.578639641,0.980518215,2.642467786,0.743748378
1400000US48439110203,48439110203,0.263593841,0.646378221,0.350906256,0.105883499,1.366761817,0.383214114
1400000US48439110204,48439110204,0.078834535,0.805347594,0.392710973,0.67085525,1.947748352,0.547409907
1400000US48439110301,48439110301,0.774800234,0.591346621,0.271876827,0.774011299,2.412034982,0.678624499
1400000US48439110302,48439110302,0.75862405,0.342634905,0.201812512,0.803331385,2.106402852,0.592248126
1400000US48439110401,48439110401,0.322938998,0.674671852,0.535860456,0.844048315,2.377519621,0.668869923
1400000US48439110402,48439110402,0.677840577,0.822070977,0.47680764,0.885739334,2.862458528,0.805921169
1400000US48439110500,48439110500,0.512180861,0.505493437,0.302085363,0.919150594,2.238910256,0.62969677
1400000US48439110600,48439110600,0.255213409,0.727758872,0.237867862,0.590590298,1.811430441,0.508884354
1400000US48439110701,48439110701,0.532937049,0.871657754,0.244591698,0.752678745,2.401865246,0.675750374
1400000US48439110703,48439110703,0.400214383,0.488478367,0.246248295,0.589713618,1.724654662,0.484360175
1400000US48439110704,48439110704,0.383940752,0.590471561,0.188267394,0.623806741,1.786486448,0.501834795
1400000US48439110805,48439110805,0.303839408,0.242780749,0.570746443,0.209818819,1.327185419,0.372029211
1400000US48439110806,48439110806,0.093159228,0.298006806,0.829273046,0.064289889,1.284728969,0.360030361
1400000US48439110807,48439110807,0.485480413,0.187360233,0.720814656,0.210792909,1.604448211,0.45038797
1400000US48439110808,48439110808,0.066556227,0.174914925,0.994932762,0.158776544,1.395180457,0.391245662
1400000US48439110809,48439110809,0.07493666,0.111618862,0.90878971,0.009351257,1.104696488,0.309150393
1400000US48439110901,48439110901,0.082927305,0.193485659,0.878873514,0.602084551,1.757371028,0.493606326
1400000US48439110903,48439110903,0.155427792,0.021876519,0.284252582,0.284141827,0.745698721,0.207692064
1400000US48439110905,48439110905,0.041804716,0.312105007,0.803741961,0.530488993,1.688140677,0.474040757
1400000US48439110906,48439110906,0.213895927,0.312591152,0.556811538,0.796610169,1.879908786,0.528237395
1400000US48439110907,48439110907,0.093061781,0.432280019,0.664100565,0.495129554,1.68457192,0.473032171
1400000US48439111003,48439111003,0.234359774,0.526786582,0.845156889,0.70709137,2.313394615,0.650747204
1400000US48439111005,48439111005,0.783570454,0.87865824,0.212141883,0.155756867,2.030127444,0.570691514
1400000US48439111008,48439111008,0.109627753,0.677394263,0.664295459,0.325248393,1.776565868,0.499031086
1400000US48439111010,48439111010,0.045605145,0.075352455,0.565484311,0.326319891,1.012761802,0.283168227
1400000US48439111011,48439111011,0.168095888,0.403111327,0.729389982,0.028735632,1.32933283,0.372636102
1400000US48439111012,48439111012,0.297407913,0.615362178,0.57678815,0.069939606,1.559497848,0.437684301
1400000US48439111013,48439111013,0.419703761,0.552746719,0.436074839,0.218001169,1.626526488,0.456627633
1400000US48439111015,48439111015,0.467939973,0.481186193,0.607776262,0.415546464,1.972448892,0.554390662
1400000US48439111016,48439111016,0.12288053,0.390374332,0.856460729,0.128872005,1.498587595,0.42047012
1400000US48439111017,48439111017,0.075716235,0.262712688,0.899434808,0.005357491,1.243221222,0.348299628
1400000US48439111018,48439111018,0.065386864,0.655614973,0.948645488,0.129456458,1.799103784,0.50540065
1400000US48439111102,48439111102,0.701422725,0.782887701,0.647924381,0.742158582,2.874393388,0.809294145
1400000US48439111103,48439111103,0.800526213,0.207778318,0.397096083,0.800506526,2.20590714,0.620369578
1400000US48439111104,48439111104,0.61255116,0.75926106,0.836581563,0.898986947,3.10738073,0.875139976
1400000US48439111202,48439111202,0.703858897,0.663976665,0.690313779,0.849405806,2.907555147,0.818666172
1400000US48439111203,48439111203,0.453810173,0.750121536,0.520268953,0.229105786,1.953306449,0.548980711
1400000US48439111204,48439111204,0.373903722,0.670685464,0.89436757,0.302746932,2.241703688,0.630486237
1400000US48439111301,48439111301,0.258526603,0.410597958,0.8699084,0.299045393,1.838078354,0.516415467
1400000US48439111304,48439111304,0.098226467,0.201555664,0.639641395,0.209234366,1.148657891,0.321574567
1400000US48439111306,48439111306,0.454687195,0.501895965,0.712434223,0.266510812,1.935528196,0.543956301
1400000US48439111307,48439111307,0.542291951,0.738551288,0.095205613,0.188194039,1.564242891,0.439025324
1400000US48439111308,48439111308,0.526603001,0.101312591,0.272851296,0.531950127,1.432717015,0.401854074
1400000US48439111309,48439111309,0.278113428,0.427126884,0.366107971,0.457140074,1.528488357,0.428920539
1400000US48439111310,48439111310,0.326544533,0.335634419,0.82352368,0.067017339,1.552719971,0.435768768
1400000US48439111311,48439111311,0.018514909,0.108896451,0.984116157,0.078803818,1.190331336,0.333352127
1400000US48439111312,48439111312,0.036932372,0.048517258,0.993763399,0.095947789,1.175160818,0.329064704
1400000US48439111313,48439111313,0.052426428,0.518230433,0.743812122,0.028248588,1.34271757,0.376418837
1400000US48439111314,48439111314,0.003508088,0.228488089,0.985090626,0.002045587,1.219132391,0.341491752
1400000US48439111402,48439111402,0.28464237,0.309188138,0.79750536,0.22063121,1.611967077,0.452512918
1400000US48439111404,48439111404,0.434125901,0.601652893,0.213018905,0.222871615,1.471669314,0.412862597
1400000US48439111405,48439111405,0.44669655,0.377929023,0.495809784,0.514124294,1.834559651,0.515421027
1400000US48439111406,48439111406,0.004482557,0.387068546,0.750341064,0.138807715,1.280699882,0.358891678
1400000US48439111407,48439111407,0.239232118,0.41993194,0.959072306,0.134813949,1.753050313,0.492385225
1400000US48439111408,48439111408,0.214870396,0.744871172,0.541804716,0.086012079,1.587558362,0.445614637
1400000US48439111409,48439111409,0.024361723,0.391152163,0.997076593,0.041106565,1.453697045,0.407783356
1400000US48439111505,48439111505,0.534301306,0.15731648,0.418144611,0.8897331,1.999495497,0.562034451
1400000US48439111506,48439111506,0.483823816,0.832085561,0.210095498,0.652932009,2.178936884,0.612747366
1400000US48439111513,48439111513,0.092087312,0.315216334,0.737672968,0.081920904,1.226897519,0.343686297
1400000US48439111514,48439111514,0.232898071,0.702673797,0.643052037,0.161991038,1.740614942,0.488870797
1400000US48439111516,48439111516,0.227246151,0.321438989,0.237185734,0.114260666,0.90013154,0.251337171
1400000US48439111521,48439111521,0.453322939,0.76023335,0.250535958,0.307714787,1.771807033,0.497686165
1400000US48439111522,48439111522,0.503605535,0.47107438,0.716429546,0.944963959,2.63607342,0.741941231
1400000US48439111523,48439111523,0.676866108,0.497423432,0.136620542,0.191408533,1.502318615,0.421524564
1400000US48439111524,48439111524,0.519391931,0.465629558,0.165075034,0.606565361,1.756661884,0.493405911
1400000US48439111525,48439111525,0.602416683,0.269032572,0.24264276,0.637346581,1.751438595,0.491929729
1400000US48439111526,48439111526,0.474956149,0.422168206,0.390567141,0.667348529,1.955040025,0.549470646
1400000US48439111529,48439111529,0.024556617,0.078755469,0.607386474,0.592051432,1.302749992,0.365123381
1400000US48439111530,48439111530,0.12005457,0.021001458,0.761547457,0.21702708,1.119630565,0.313370995
1400000US48439111531,48439111531,0.187390372,0.48439475,0.88277139,0.402006624,1.956563135,0.549901101
1400000US48439111532,48439111532,0.033034496,0.265532329,0.783960242,0.21244886,1.294975927,0.362926309
1400000US48439111533,48439111533,0.162249074,0.427029655,0.76895342,0.191895578,1.550127727,0.43503616
1400000US48439111534,48439111534,0.166926525,0.245892076,0.766419801,0.259205143,1.438443545,0.40347248
1400000US48439111536,48439111536,0.59530306,0.780845892,0.187585266,0.123027469,1.686761687,0.473651033
1400000US48439111537,48439111537,0.124732021,0.265337871,0.190118885,0.159750633,0.73993941,0.206064394
1400000US48439111538,48439111538,0.207464432,0.494603792,0.241181056,0.077342685,1.020591965,0.285381152
1400000US48439111539,48439111539,0.169362697,0.659504132,0.837068798,0.102863822,1.768799449,0.496836175
1400000US48439111540,48439111540,0.229292536,0.397277589,0.344572208,0.095265926,1.066408259,0.298329547
1400000US48439111541,48439111541,0.481485091,0.872824502,0.608263496,0.151568284,2.114141372,0.594435151
1400000US48439111542,48439111542,0.004287663,0.562566845,0.828396024,0.063802844,1.459053377,0.409297138
1400000US48439111543,48439111543,0.78181641,0.196791444,0.230072111,0.103448276,1.31212824,0.367773819
1400000US48439111544,48439111544,0.390956928,0.63597472,0.794094718,0.024547049,1.845573416,0.518533687
1400000US48439111545,48439111545,0.270415124,0.164511424,0.601929448,0.340736411,1.377592408,0.386275007
1400000US48439111546,48439111546,0.035178328,0.184443364,0.935879945,0.231541009,1.387042647,0.38894579
1400000US48439111547,48439111547,0.081368154,0.304035002,0.727733385,0.048412235,1.161548777,0.32521773
1400000US48439111548,48439111548,0.033716624,0.389013126,0.957708049,0.030586402,1.411024201,0.395723349
1400000US48439111549,48439111549,0.039563438,0.161011181,0.634379263,0.019189558,0.85414344,0.238340221
1400000US48439111550,48439111550,0.221594231,0.28721439,0.903040343,0.03078122,1.442630184,0.404655689
1400000US48439111551,48439111551,0.021145975,0.120563928,0.825180277,0.016949153,0.983839333,0.274994289
1400000US48439111552,48439111552,0.296530891,0.315994166,0.762327032,0.760666277,2.135518366,0.600476621
1400000US48439111553,48439111553,0.430617813,0.029946524,0.082829858,0.309565556,0.852959751,0.238005693
1400000US48439113001,48439113001,0.036250244,0.355371901,0.424965894,0.6102669,1.426854938,0.400197361
1400000US48439113002,48439113002,0.574351978,0.609042295,0.098323913,0.396356906,1.678075093,0.471196067
1400000US48439113102,48439113102,0.575521341,0.600875061,0.117618398,0.324956166,1.618970966,0.454492325
1400000US48439113104,48439113104,0.474274021,0.665143413,0.041220035,0.205045782,1.385683251,0.388561604
1400000US48439113107,48439113107,0.241278503,0.028001945,0.98431105,0.703974284,1.957565782,0.550184464
1400000US48439113108,48439113108,0.345644124,0.071852212,0.922042487,0.732320281,2.071859103,0.582485527
1400000US48439113109,48439113109,0.322451764,0.432474477,0.107094134,0.144360023,1.006380398,0.281364744
1400000US48439113110,48439113110,0.206002729,0.083908605,0.101442214,0.17270602,0.564059567,0.156358026
1400000US48439113111,48439113111,0.807055155,0.909868741,0.017150653,0.420514319,2.154588868,0.60586624
1400000US48439113112,48439113112,0.691580589,0.816528926,0.205223153,0.659750633,2.373083301,0.667616151
1400000US48439113113,48439113113,0.180471643,0.280991736,0.003020854,0.080264952,0.544749184,0.150900613
1400000US48439113114,48439113114,0.333170922,0.69003403,0.064704736,0.101013053,1.188922741,0.332954037
1400000US48439113115,48439113115,0.395634379,0.428585318,0.139446502,0.215565946,1.179232145,0.330215324
1400000US48439113116,48439113116,0.26300916,0.774526009,0.049795362,0.206019871,1.293350402,0.362466911
1400000US48439113206,48439113206,0.348859871,0.755371901,0.252387449,0.789888954,2.146508175,0.603582511
1400000US48439113207,48439113207,0.061196648,0.56966456,0.762132138,0.135788038,1.528781384,0.429003353
1400000US48439113210,48439113210,0.060027285,0.469907632,0.85831222,0.267777128,1.656024266,0.464964162
1400000US48439113212,48439113212,0.205612941,0.434224599,0.504774898,0.501071498,1.645683936,0.462041824
1400000US48439113213,48439113213,0.163515884,0.109577054,0.644123952,0.822326125,1.739543015,0.488567854
1400000US48439113214,48439113214,0.175404405,0.252309188,0.457415708,0.495226963,1.380356264,0.387056115
1400000US48439113215,48439113215,0.101149873,0.730675741,0.547066849,0.469803234,1.848695697,0.519416092
1400000US48439113216,48439113216,0.22383551,0.390666018,0.216429546,0.449639587,1.280570661,0.358855158
1400000US48439113217,48439113217,0.404794387,0.863684978,0.406548431,0.729885057,2.404912854,0.676611675
1400000US48439113218,48439113218,0.069771974,0.206514341,0.977684662,0.416423144,1.670394122,0.469025306
1400000US48439113220,48439113220,0.386571818,0.292950899,0.05330345,0.40327294,1.136099107,0.31802526
1400000US48439113221,48439113221,0.115961801,0.657073408,0.246150848,0.179816871,1.199002928,0.335802854
1400000US48439113301,48439113301,0.286396414,0.18677686,0.622393296,0.878336256,1.973902825,0.554801566
1400000US48439113302,48439113302,0.296823231,0.050656296,0.285421945,0.872199493,1.505100965,0.4223109
1400000US48439113403,48439113403,0.088676671,0.462907146,0.5203664,0.857880382,1.9298306,0.542346072
1400000US48439113404,48439113404,0.201032937,0.729606223,0.320502826,0.908922657,2.160064643,0.607413779
1400000US48439113405,48439113405,0.321087507,0.595624696,0.171603976,0.545977011,1.634293191,0.458822623
1400000US48439113407,48439113407,0.793022803,0.728633933,0.192067823,0.682154685,2.395879244,0.674058637
1400000US48439113408,48439113408,0.201715065,0.697715119,0.541025141,0.954704851,2.395160177,0.673855418
1400000US48439113509,48439113509,0.561196648,0.375887214,0.509549795,0.941749464,2.388383122,0.671940117
1400000US48439113510,48439113510,0.169947379,0.366261546,0.250633405,0.260471459,1.047313789,0.292933154
1400000US48439113511,48439113511,0.108945625,0.632668935,0.350029234,0.48821352,1.579857314,0.443438202
1400000US48439113512,48439113512,0.076106022,0.472921731,0.283180667,0.311805961,1.144014381,0.320262239
1400000US48439113513,48439113513,0.186318456,0.141468158,0.522315338,0.449834405,1.299936357,0.364328204
1400000US48439113514,48439113514,0.763886182,0.869907632,0.168485675,0.823787259,2.626066749,0.739113191
1400000US48439113516,48439113516,0.455466771,0.610695187,0.459754434,0.564289889,2.090206281,0.587670724
1400000US48439113517,48439113517,0.15016566,0.396888673,0.189144416,0.307325151,1.0435239,0.291862072
1400000US48439113518,48439113518,0.25453128,0.674963539,0.015299162,0.108026495,1.052820477,0.294489429
1400000US48439113519,48439113519,0.049600468,0.181332037,0.358604561,0.120105202,0.709642267,0.197501952
1400000US48439113520,48439113520,0.100370298,0.145649003,0.113428182,0.074615235,0.434062718,0.119618903
1400000US48439113607,48439113607,0.37994543,0.675255226,0.22539466,0.904831483,2.185426798,0.614581517
1400000US48439113610,48439113610,0.034983434,0.116674769,0.968134866,0.242158582,1.361951651,0.381854687
1400000US48439113611,48439113611,0.124829468,0.210111813,0.983044241,0.250633158,1.56861868,0.44026199
1400000US48439113612,48439113612,0.089066459,0.175109383,0.982362113,0.43941165,1.685949604,0.473421526
1400000US48439113613,48439113613,0.12443968,0.076908119,0.808321965,0.780635106,1.79030487,0.50291394
1400000US48439113618,48439113618,0.212336776,0.231599417,0.484116157,0.652639782,1.580692132,0.443674134
1400000US48439113619,48439113619,0.565484311,0.547399125,0.032742156,0.807325151,1.952950742,0.548880183
1400000US48439113622,48439113622,0.013642565,0.370053476,0.979731047,0.187025132,1.550452219,0.435127866
1400000US48439113623,48439113623,0.044338336,0.083033544,0.976905087,0.277128385,1.381405351,0.387352603
1400000US48439113624,48439113624,0.056519197,0.120466699,0.773533424,0.363822326,1.314341647,0.368399362
1400000US48439113625,48439113625,0.031572793,0.144579485,0.924673553,0.414182739,1.51500857,0.425110942
1400000US48439113626,48439113626,0.066751121,0.549052018,0.760670435,0.427917397,1.80439097,0.50689489
1400000US48439113627,48439113627,0.227928279,0.764608653,0.101539661,0.272647575,1.366724168,0.383203474
1400000US48439113628,48439113628,0.134379263,0.877394263,0.062463457,0.279271381,1.353508365,0.379468483
1400000US48439113629,48439113629,0.042876632,0.495284395,0.161177158,0.396649133,1.095987318,0.306689047
1400000US48439113630,48439113630,0.284934711,0.273116189,0.239524459,0.430255211,1.22783057,0.343949992
1400000US48439113631,48439113631,0.547846424,0.450072922,0.081465601,0.248782388,1.328167335,0.372306716
1400000US48439113632,48439113632,0.069966868,0.132231405,0.988014032,0.126631599,1.316843905,0.369106539
1400000US48439113633,48439113633,0.087604755,0.734078755,0.827616449,0.068965517,1.718265477,0.482554492
1400000US48439113634,48439113634,0.03040343,0.25969859,0.960631456,0.141437756,1.392171232,0.390395208
1400000US48439113703,48439113703,0.08399922,0.027710258,0.12726564,0.208942139,0.447917257,0.123534411
1400000US48439113705,48439113705,0.567530696,0.63412737,0.172675892,0.505844535,1.880178493,0.528313618
1400000US48439113707,48439113707,0.133599688,0.504132231,0.869323719,0.2631015,1.770157138,0.497219879
1400000US48439113709,48439113709,0.026310661,0.263879436,0.910543754,0.039645432,1.240379282,0.347496452
1400000US48439113710,48439113710,0.125901384,0.36684492,0.282595985,0.273719073,1.049061361,0.293427045
1400000US48439113711,48439113711,0.063827714,0.286825474,0.358702007,0.224527567,0.933882762,0.260875789
1400000US48439113803,48439113803,0.077275385,0.33368984,0.724712532,0.115429573,1.25110733,0.350528364
1400000US48439113808,48439113808,0.131943091,0.376567817,0.866107971,0.474868498,1.849487377,0.519639833
1400000US48439113809,48439113809,0.280159813,0.595430238,0.676281427,0.675725696,2.227597174,0.626499518
1400000US48439113810,48439113810,0.316994738,0.746815751,0.657961411,0.662672901,2.384444801,0.670827086
1400000US48439113811,48439113811,0.372929254,0.068351969,0.226174235,0.454607442,1.1220629,0.31405841
1400000US48439113812,48439113812,0.025336192,0.15546913,0.727441045,0.095071109,1.003317475,0.280499114
1400000US48439113813,48439113813,0.020561294,0.522702965,0.999415319,0.048120008,1.590799586,0.446530657
1400000US48439113814,48439113814,0.003020854,0.087117161,0.994737868,0.050263004,1.135138887,0.317753886
1400000US48439113815,48439113815,0.022120444,0.331356344,0.997271487,0.044126242,1.394874518,0.391159198
1400000US48439113816,48439113816,0.006139154,0.04268352,0.976028065,0.117182934,1.142033673,0.31970246
1400000US48439113906,48439113906,0.023289807,0.087311619,0.981582538,0.098480421,1.190664384,0.333446252
1400000US48439113907,48439113907,0.00877022,0.041030627,0.968622101,0.113286577,1.131709525,0.316784696
1400000US48439113908,48439113908,0.005846813,0.256976179,0.994153187,0.04880187,1.305778049,0.365979157
1400000US48439113909,48439113909,0.070648996,0.230627127,0.991424674,0.017728424,1.310429221,0.36729365
1400000US48439113910,48439113910,0.029039174,0.049684006,0.99561489,0.189168128,1.263506197,0.354032477
1400000US48439113911,48439113911,0.368446697,0.191832766,0.273630871,0.225793883,1.059704217,0.29643488
1400000US48439113912,48439113912,0.030111089,0.23130773,0.922334828,0.203779466,1.387533113,0.389084404
1400000US48439113916,48439113916,0.336094329,0.567136607,0.440167609,0.24771089,1.591109434,0.446618225
1400000US48439113917,48439113917,0.338822842,0.649003403,0.56080686,0.102376778,1.651009883,0.463547019
1400000US48439113918,48439113918,0.214285714,0.607292173,0.296530891,0.103837912,1.22194669,0.342287116
1400000US48439113919,48439113919,0.06772559,0.619056879,0.977392321,0.035749075,1.699923864,0.477370868
1400000US48439113920,48439113920,0.025628532,0.326786582,0.811635159,0.005162673,1.169212947,0.327383744
1400000US48439113921,48439113921,0.02757747,0.158580457,0.662833756,0.049678551,0.898670233,0.250924183
1400000US48439113922,48439113922,0.046189827,0.322800194,0.710095498,0.068575882,1.147661401,0.321292943
1400000US48439113923,48439113923,0.180666537,0.765580943,0.125511596,0.029417495,1.101176571,0.30815561
